name,address,type,type_code,lng,lat,facility_type,business_period,open_time,close_time,is_24h,night_ratio,night_service,tel,adcode,pcode,citycode,source
笋岗(地铁站),(在建)17号线/平湖线;7号线/西丽线,交通设施服务;地铁站;地铁站,150500,114.111095,22.56335,subway,,,,False,1.0,True,[],440303,440000,0755,amap
大新(地铁站),1号线/罗宝线,交通设施服务;地铁站;地铁站,150500,113.915072,22.532232,subway,,,,False,1.0,True,[],440305,440000,0755,amap
福民(地铁站),10号线/坂田线;4号线/龙华线;7号线/西丽线,交通设施服务;地铁站;地铁站,150500,114.065915,22.523226,subway,,,,False,1.0,True,[],440304,440000,0755,amap
塘朗(地铁站),5号线/环中线,交通设施服务;地铁站;地铁站,150500,113.999666,22.590097,subway,,,,False,1.0,True,[],440305,440000,0755,amap
石厦(地铁站),3号线/龙岗线;7号线/西丽线,交通设施服务;地铁站;地铁站,150500,114.053616,22.523708,subway,,,,False,1.0,True,[],440304,440000,0755,amap
桃园(地铁站),12号线/南宝线;1号线/罗宝线,交通设施服务;地铁站;地铁站,150500,113.924781,22.531506,subway,,,,False,1.0,True,[],440305,440000,0755,amap
大学城(地铁站),5号线/环中线,交通设施服务;地铁站;地铁站,150500,113.965307,22.581946,subway,,,,False,1.0,True,[],440305,440000,0755,amap
白石洲(地铁站),(在建)20号线二期;(在建)29号线;1号线/罗宝线,交通设施服务;地铁站;地铁站,150500,113.967048,22.539604,subway,,,,False,1.0,True,[],440305,440000,0755,amap
深圳湾口岸(地铁站),(在建)13号线二期南延;13号线/石岩线,交通设施服务;地铁站;地铁站,150500,113.95058,22.502944,subway,,,,False,1.0,True,[],440305,440000,0755,amap
皇岗口岸(地铁站),7号线/西丽线,交通设施服务;地铁站;地铁站,150500,114.073972,22.521799,subway,,,,False,1.0,True,[],440304,440000,0755,amap
八卦岭(地铁站),6号线/光明线;7号线/西丽线,交通设施服务;地铁站;地铁站,150500,114.094649,22.561941,subway,,,,False,1.0,True,[],440304,440000,0755,amap
世界之窗(地铁站),1号线/罗宝线;2号线(8号线),交通设施服务;地铁站;地铁站,150500,113.974216,22.5369,subway,,,,False,1.0,True,[],440305,440000,0755,amap
太安(地铁站),5号线/环中线;7号线/西丽线,交通设施服务;地铁站;地铁站,150500,114.137119,22.573466,subway,,,,False,1.0,True,[],440303,440000,0755,amap
田贝(地铁站),3号线/龙岗线;7号线/西丽线,交通设施服务;地铁站;地铁站,150500,114.130052,22.56728,subway,,,,False,1.0,True,[],440303,440000,0755,amap
赤尾(地铁站),7号线/西丽线,交通设施服务;地铁站;地铁站,150500,114.083598,22.531374,subway,,,,False,1.0,True,[],440304,440000,0755,amap
人才公园(地铁站),13号线/石岩线,交通设施服务;地铁站;地铁站,150500,113.943126,22.512078,subway,,,,False,1.0,True,[],440305,440000,0755,amap
海上世界(地铁站),12号线/南宝线;2号线(8号线),交通设施服务;地铁站;地铁站,150500,113.915111,22.485101,subway,,,,False,1.0,True,[],440305,440000,0755,amap
东角头(地铁站),(在建)13号线二期南延;2号线(8号线),交通设施服务;地铁站;地铁站,150500,113.931149,22.486325,subway,,,,False,1.0,True,[],440305,440000,0755,amap
红岭北(地铁站),7号线/西丽线;9号线/梅林线,交通设施服务;地铁站;地铁站,150500,114.104586,22.562055,subway,,,,False,1.0,True,[],440303,440000,0755,amap
科苑(地铁站),13号线/石岩线;2号线(8号线),交通设施服务;地铁站;地铁站,150500,113.946195,22.527019,subway,,,,False,1.0,True,[],440305,440000,0755,amap
桂湾(地铁站),5号线/环中线,交通设施服务;地铁站;地铁站,150500,113.897939,22.532173,subway,,,,False,1.0,True,[],440305,440000,0755,amap
太子湾(地铁站),12号线/南宝线,交通设施服务;地铁站;地铁站,150500,113.911117,22.472806,subway,,,,False,1.0,True,[],440305,440000,0755,amap
红树湾南(地铁站),(在建)29号线;11号线/机场线;9号线/梅林线,交通设施服务;地铁站;地铁站,150500,113.971433,22.523023,subway,,,,False,1.0,True,[],440305,440000,0755,amap
黄木岗(地铁站),14号线/东部快线;7号线/西丽线,交通设施服务;地铁站;地铁站,150500,114.086581,22.555791,subway,,,,False,1.0,True,[],440304,440000,0755,amap
华新(地铁站),3号线/龙岗线;7号线/西丽线,交通设施服务;地铁站;地铁站,150500,114.086654,22.548981,subway,,,,False,1.0,True,[],440304,440000,0755,amap
荔林(地铁站),9号线/梅林线,交通设施服务;地铁站;地铁站,150500,113.913128,22.511903,subway,,,,False,1.0,True,[],440305,440000,0755,amap
桃源村(地铁站),7号线/西丽线,交通设施服务;地铁站;地铁站,150500,113.981962,22.5599,subway,,,,False,1.0,True,[],440305,440000,0755,amap
南头古城(地铁站),(在建)20号线二期;12号线/南宝线,交通设施服务;地铁站;地铁站,150500,113.92417,22.53749,subway,,,,False,1.0,True,[],440305,440000,0755,amap
西丽湖(地铁站),7号线/西丽线,交通设施服务;地铁站;地铁站,150500,113.965648,22.593567,subway,,,,False,1.0,True,[],440305,440000,0755,amap
高新南(地铁站),9号线/梅林线,交通设施服务;地铁站;地铁站,150500,113.95,22.532797,subway,,,,False,1.0,True,[],440305,440000,0755,amap
百旺(地铁站),13号线/石岩线,交通设施服务;地铁站;地铁站,150500,113.939193,22.622073,subway,,,,False,1.0,True,[],440305,440000,0755,amap
安托山(地铁站),2号线(8号线);7号线/西丽线,交通设施服务;地铁站;地铁站,150500,114.006236,22.548785,subway,,,,False,1.0,True,[],440304,440000,0755,amap
华强南(地铁站),11号线/机场线;7号线/西丽线,交通设施服务;地铁站;地铁站,150500,114.086825,22.537214,subway,,,,False,1.0,True,[],440304,440000,0755,amap
水湾(地铁站),2号线(8号线),交通设施服务;地铁站;地铁站,150500,113.919686,22.488389,subway,,,,False,1.0,True,[],440305,440000,0755,amap
华侨城(地铁站),1号线/罗宝线,交通设施服务;地铁站;地铁站,150500,113.985369,22.533489,subway,,,,False,1.0,True,[],440305,440000,0755,amap
中山公园(地铁站),12号线/南宝线,交通设施服务;地铁站;地铁站,150500,113.923225,22.547021,subway,,,,False,1.0,True,[],440305,440000,0755,amap
,,,,114.0288363,22.5690875,kindergarten,,,,False,0.0,False,,,,,osm
,,,,113.8822827,22.4841385,kindergarten,,,,False,0.0,False,,,,,osm
基督教宣道會錦綉幼稚園 Christian & Missionary Alliance Fairview Park Kindergarten,,,,114.0448117,22.4773091,kindergarten,,,,False,0.0,False,,,,,osm
下沙幼儿园,,,,114.0204764,22.5295296,kindergarten,,,,False,0.0,False,,,,,osm
湾夏幼儿园,,,,113.9286337,22.4930722,kindergarten,,,,False,0.0,False,,,,,osm
栖游记幼儿园,,,,113.9296948,22.4910383,kindergarten,,,,False,0.0,False,,,,,osm
神召會禮拜堂天澤幼兒園 First Assembly of God Church Tin Chak Nursery,,,,113.9981966,22.4690832,kindergarten,,,,False,0.0,False,,,,,osm
大埔浸信會幼稚園天澤邨分校 Tai Po Baptist Kindergarten Tin Chak Estate Branch,,,,113.997938,22.4685431,kindergarten,,,,False,0.0,False,,,,,osm
仁濟醫院明德幼稚園 Yan Chai Hospital Ming Tak Kindergarten,,,,113.9985925,22.4695939,kindergarten,,,,False,0.0,False,,,,,osm
南科大幼儿园,,,,113.9972451,22.6018255,kindergarten,,,,False,0.0,False,,,,,osm
宝安区机关幼儿园(集团)金成时代幼儿园,,,,113.8776672,22.566264,kindergarten,,,,False,0.0,False,,,,,osm
恒爱佳华书苑幼儿园,,,,113.9125754,22.576878,kindergarten,,,,False,0.0,False,,,,,osm
美凯思国际幼儿园,,,,113.8860237,22.5494899,kindergarten,,,,False,0.0,False,,,,,osm
温莎双语幼儿园,,,,113.8824889,22.5543213,kindergarten,,,,False,0.0,False,,,,,osm
宝安区新蕾幼儿园（集团）海城幼儿园,,,,113.8688182,22.5734421,kindergarten,,,,False,0.0,False,,,,,osm
新宝幼儿园,,,,113.8730813,22.5739636,kindergarten,,,,False,0.0,False,,,,,osm
兴华幼儿园(集团)新安湖分园,,,,113.9028715,22.5654005,kindergarten,,,,False,0.0,False,,,,,osm
启智幼儿园,,,,113.8646794,22.5857228,kindergarten,,,,False,0.0,False,,,,,osm
莱斯利幼儿园,,,,113.8816174,22.5498736,kindergarten,,,,False,0.0,False,,,,,osm
安乐幼儿园,,,,113.8969088,22.5618904,kindergarten,,,,False,0.0,False,,,,,osm
兴华幼儿园(集团)紫云分园,,,,113.9077567,22.5720659,kindergarten,,,,False,0.0,False,,,,,osm
温新幼儿园,,,,114.0373374,22.5202428,kindergarten,,,,False,0.0,False,,,,,osm
荔园教育集团附属幼儿园,,,,114.0407319,22.5233896,kindergarten,,,,False,0.0,False,,,,,osm
新城幼儿园(集团)中洲分园,,,,113.8986836,22.5766846,kindergarten,,,,False,0.0,False,,,,,osm
金晖幼儿园,,,,113.8793203,22.5878095,kindergarten,,,,False,0.0,False,,,,,osm
兴华幼儿园(集团)勤诚达幼儿园,,,,113.9062518,22.5749241,kindergarten,,,,False,0.0,False,,,,,osm
深圳市民治中学教育集团幸福枫景幼儿园,,,,114.02375085258437,22.633576684057196,kindergarten,,,,False,0.0,False,,,,,osm
民治小学附属幼儿园,,,,114.03046496584079,22.62294530584665,kindergarten,,,,False,0.0,False,,,,,osm
,,,,114.04243665917008,22.635183990993223,kindergarten,,,,False,0.0,False,,,,,osm
激活幼稚園 Gigamind Kindergarten,,,,114.0051269575559,22.460309195954803,kindergarten,,,,False,0.0,False,,,,,osm
平安福音堂幼稚園(天水圍) Peace Evangelical Centre Kindergarten(Tin Shui Wai),,,,114.00264266347796,22.46243090880585,kindergarten,,,,False,0.0,False,,,,,osm
深圳市特发幼儿园,,,,114.02500617646943,22.557451205377575,kindergarten,,,,False,0.0,False,,,,,osm
红蜻蜓幼儿园,,,,114.03452765016422,22.55761555266818,kindergarten,,,,False,0.0,False,,,,,osm
宝安区机关幼儿园(集团)假日名居幼儿园,,,,113.86597195113346,22.556538504236674,kindergarten,,,,False,0.0,False,,,,,osm
本涛实验幼儿园,,,,113.94581066972752,22.52607199624438,kindergarten,,,,False,0.0,False,,,,,osm
南山区红太阳幼儿园,,,,113.94870728427621,22.56227799211286,kindergarten,,,,False,0.0,False,,,,,osm
松坪山第一幼儿园,,,,113.94902877058573,22.56045531701447,kindergarten,,,,False,0.0,False,,,,,osm
宝安区机关幼儿园（集团）第五大道幼儿园,,,,113.87274349999998,22.556495633333338,kindergarten,,,,False,0.0,False,,,,,osm
宝安区新蕾幼儿园湾美幼儿园,,,,113.86378346694985,22.56517031675515,kindergarten,,,,False,0.0,False,,,,,osm
宝安区机关幼儿园,,,,113.87056205331571,22.558799360454643,kindergarten,,,,False,0.0,False,,,,,osm
新城幼儿园(集团)凯旋城幼儿园,,,,113.89459351774704,22.55066427728284,kindergarten,,,,False,0.0,False,,,,,osm
御龙居幼儿园,,,,113.8813876372566,22.59424327618272,kindergarten,,,,False,0.0,False,,,,,osm
景田幼儿园,,,,114.03603619264894,22.55992936173559,kindergarten,,,,False,0.0,False,,,,,osm
宝安区机关幼儿园（集团）万科兰乔幼儿园,,,,113.86790947432513,22.55997912114265,kindergarten,,,,False,0.0,False,,,,,osm
书香门第幼儿园,,,,114.03978425572737,22.599660600503146,kindergarten,,,,False,0.0,False,,,,,osm
育德幼儿园,,,,113.92831839548859,22.51411183901642,kindergarten,,,,False,0.0,False,,,,,osm
慧文幼儿园,,,,114.00786726239764,22.544522709225895,kindergarten,,,,False,0.0,False,,,,,osm
华侨城第一幼儿园,,,,113.98470835085955,22.540706370886056,kindergarten,,,,False,0.0,False,,,,,osm
宝安区新城幼儿园（集团）,,,,113.88370335268202,22.5523730375897,kindergarten,,,,False,0.0,False,,,,,osm
天悦幼儿园,,,,113.88336544809896,22.560926821773826,kindergarten,,,,False,0.0,False,,,,,osm
城建景东幼儿园,,,,114.04238260993463,22.54478274614579,kindergarten,,,,False,0.0,False,,,,,osm
天健爱心幼儿园,,,,114.04182179580958,22.54794510140139,kindergarten,,,,False,0.0,False,,,,,osm
爱德幼儿园,,,,113.9500234064301,22.55160173152791,kindergarten,,,,False,0.0,False,,,,,osm
半岛第三幼儿园,,,,113.92819405855468,22.48404881640342,kindergarten,,,,False,0.0,False,,,,,osm
明泉第二幼儿园,,,,113.90701729049536,22.521846029663845,kindergarten,,,,False,0.0,False,,,,,osm
中佳星海幼儿园,,,,113.90561460188144,22.538812755540896,kindergarten,,,,False,0.0,False,,,,,osm
星海为明幼儿园,,,,113.90647598632337,22.538634013616385,kindergarten,,,,False,0.0,False,,,,,osm
平山幼儿园,,,,113.96379590064016,22.587937325667795,kindergarten,,,,False,0.0,False,,,,,osm
兴茂幼儿园,,,,114.03816799966104,22.611701456039285,kindergarten,,,,False,0.0,False,,,,,osm
世界花园幼儿园,,,,113.97207196375466,22.542032307186314,kindergarten,,,,False,0.0,False,,,,,osm
深圳市龙华实验学校附属水榭春天幼儿园,,,,114.01777553531973,22.63150558958871,kindergarten,,,,False,0.0,False,,,,,osm
科苑幼儿园,,,,113.94380417312475,22.5490995876117,kindergarten,,,,False,0.0,False,,,,,osm
海滨红树西岸幼儿园,,,,113.96189077419504,22.524894506328323,kindergarten,,,,False,0.0,False,,,,,osm
培基国际幼儿园,,,,113.96165567151498,22.533016954734872,kindergarten,,,,False,0.0,False,,,,,osm
科技第三幼儿园,,,,113.94276692393038,22.5294785529325,kindergarten,,,,False,0.0,False,,,,,osm
宝源幼儿园,,,,113.85854458395664,22.574203920864257,kindergarten,,,,False,0.0,False,,,,,osm
马荣凯瑞金海湾幼儿园,,,,114.02906223193408,22.521974467483616,kindergarten,,,,False,0.0,False,,,,,osm
世纪星振业星海幼儿园,,,,113.90780020672399,22.542671103414165,kindergarten,,,,False,0.0,False,,,,,osm
龙瑞佳园幼儿园,,,,113.89575635351707,22.484801472735146,kindergarten,,,,False,0.0,False,,,,,osm
深圳市福田区石厦学校附属幼儿园,,,,114.04656954504333,22.5232464613495,kindergarten,,,,False,0.0,False,,,,,osm
雅麗斯俊宏軒幼稚園暨幼兒園 Agnes Kindergarten (Grandeur Terrace),,,,114.00193820959501,22.468575275334167,kindergarten,,,,False,0.0,False,,,,,osm
博雅幼儿园,,,,114.04733229990505,22.52788362001978,kindergarten,,,,False,0.0,False,,,,,osm
南山区蓓蕾幼儿园深圳湾分部,,,,113.93666252685664,22.499420552719773,kindergarten,,,,False,0.0,False,,,,,osm
深圳市南山区教育幼儿园,,,,113.92584479243382,22.526687505741886,kindergarten,,,,False,0.0,False,,,,,osm
龙华区实验幼教集团和风轩幼儿园,,,,114.04347393097638,22.615171797994925,kindergarten,,,,False,0.0,False,,,,,osm
大新幼儿园,,,,113.91725673411304,22.530449568550516,kindergarten,,,,False,0.0,False,,,,,osm
瑞河耶纳幼儿园,,,,113.9698675879299,22.529749091912,kindergarten,,,,False,0.0,False,,,,,osm
南头城幼儿园,,,,113.91805597448125,22.547861328735305,kindergarten,,,,False,0.0,False,,,,,osm
深圳市民治中学教育集团绿景公馆幼儿园,,,,114.02573310909509,22.62775159817724,kindergarten,,,,False,0.0,False,,,,,osm
梅花山庄幼儿园,,,,114.0376281136007,22.62459820537651,kindergarten,,,,False,0.0,False,,,,,osm
祥瑞华幼儿园,,,,114.03961556325751,22.629829106149273,kindergarten,,,,False,0.0,False,,,,,osm
深圳市民治中学教育集团梅陇镇幼儿园,,,,114.03007882593475,22.632221622867704,kindergarten,,,,False,0.0,False,,,,,osm
城市印象幼儿园,,,,113.92770705498734,22.52321230247314,kindergarten,,,,False,0.0,False,,,,,osm
瑞丰幼儿园,,,,113.92073908364993,22.528109907038495,kindergarten,,,,False,0.0,False,,,,,osm
前海时代第一幼儿园,,,,113.898702413099,22.53069339150507,kindergarten,,,,False,0.0,False,,,,,osm
深圳市锦林幼儿园,,,,114.03518927422114,22.56513569379352,kindergarten,,,,False,0.0,False,,,,,osm
深圳国王幼儿园,,,,113.89419014561223,22.50863524627909,kindergarten,,,,False,0.0,False,,,,,osm
宝安区机关幼儿园（集团）幸福海岸幼儿园,,,,113.87192133626343,22.56225302978788,kindergarten,,,,False,0.0,False,,,,,osm
新安海星幼儿园,,,,113.8852984310028,22.558459713079753,kindergarten,,,,False,0.0,False,,,,,osm
深圳市滨苑幼儿园,,,,114.01349406339753,22.630221080640506,kindergarten,,,,False,0.0,False,,,,,osm
,,,,114.0184039,22.5425389,kindergarten,,,,False,0.0,False,,,,,osm
中和华星幼儿园,,,,114.0387605617624,22.626244613133867,kindergarten,,,,False,0.0,False,,,,,osm
恩泽教育幼儿园,,,,114.03713869061038,22.62667071689099,kindergarten,,,,False,0.0,False,,,,,osm
深圳市龙华区玉龙学校附属幼儿园,,,,114.02463250595945,22.604553233566616,kindergarten,,,,False,0.0,False,,,,,osm
深圳市梅林一村幼儿园,,,,114.0351878122751,22.570756959285994,kindergarten,,,,False,0.0,False,,,,,osm
深圳市福田区梅林小学附属幼儿园,,,,114.03777933130628,22.567729399489675,kindergarten,,,,False,0.0,False,,,,,osm
深圳市福田区教育科学研究院附属幼儿园,,,,114.00405899999998,22.540518650000003,kindergarten,,,,False,0.0,False,,,,,osm
京基御景峯幼儿园,,,,114.00676328125078,22.598899224628003,kindergarten,,,,False,0.0,False,,,,,osm
帝景幼儿园,,,,113.93198197506003,22.54494463797967,kindergarten,,,,False,0.0,False,,,,,osm
润玺幼儿园,,,,113.95313962577025,22.546542738563346,kindergarten,,,,False,0.0,False,,,,,osm
侨香一冶广场幼儿园,,,,113.99401902876299,22.5455038285218,kindergarten,,,,False,0.0,False,,,,,osm
科技第一幼儿园,,,,113.93791131777505,22.545277938275294,kindergarten,,,,False,0.0,False,,,,,osm
豪方幼儿园,,,,113.9295549851263,22.547324729486903,kindergarten,,,,False,0.0,False,,,,,osm
福田区第八幼儿园,,,,114.0419754258018,22.511566120606012,kindergarten,,,,False,0.0,False,,,,,osm
民治第三幼教集团闻华里幼儿园,,,,114.0128351314223,22.63148053758352,kindergarten,,,,False,0.0,False,,,,,osm
深圳市南山区兰溪谷幼儿园,,,,113.90762355962649,22.491926903518554,kindergarten,,,,False,0.0,False,,,,,osm
南山幼儿园（北头东街）,,,,113.91237742500056,22.52461124626238,kindergarten,,,,False,0.0,False,,,,,osm
半岛第二幼儿园,,,,113.92681787855238,22.482949098446092,kindergarten,,,,False,0.0,False,,,,,osm
半岛第一幼儿园,,,,113.92659248530873,22.48148142970744,kindergarten,,,,False,0.0,False,,,,,osm
熙园幼儿园,,,,114.02119052589248,22.551867103709096,kindergarten,,,,False,0.0,False,,,,,osm
,,,,113.98817775384707,22.58937926078041,kindergarten,,,,False,0.0,False,,,,,osm
新安海贝幼儿园,,,,113.8878505195869,22.55819009702382,kindergarten,,,,False,0.0,False,,,,,osm
恩和园国际托育中心,,,,113.90919434619288,22.52070605377765,kindergarten,,,,False,0.0,False,,,,,osm
城市山林幼儿园,,,,113.91102592479396,22.513324164819622,kindergarten,,,,False,0.0,False,,,,,osm
南山区教育幼儿园深圳湾分部,,,,113.93748114013356,22.5024968225807,kindergarten,,,,False,0.0,False,,,,,osm
海月华庭幼儿园,,,,113.93117838232976,22.50101954643239,kindergarten,,,,False,0.0,False,,,,,osm
海月花园幼儿园,,,,113.93195534697928,22.507460580576808,kindergarten,,,,False,0.0,False,,,,,osm
湾厦海境界幼儿园,,,,113.93103651785054,22.495051989047866,kindergarten,,,,False,0.0,False,,,,,osm
北京师范大学蔚蓝海岸南区幼儿园,,,,113.92951151032531,22.51121030130479,kindergarten,,,,False,0.0,False,,,,,osm
蔚蓝海岸东区幼儿园,,,,113.93232683945611,22.514298860664848,kindergarten,,,,False,0.0,False,,,,,osm
澳城花园幼儿园,,,,113.93255068096073,22.49092658558304,kindergarten,,,,False,0.0,False,,,,,osm
北师大浪琴屿幼儿园,,,,113.9305647671563,22.51593492500039,kindergarten,,,,False,0.0,False,,,,,osm
育才第四幼儿园,,,,113.92314240523976,22.505466745245485,kindergarten,,,,False,0.0,False,,,,,osm
育才第三幼儿园,,,,113.92527765638012,22.502129843952154,kindergarten,,,,False,0.0,False,,,,,osm
桂园幼儿园,,,,113.92467101112962,22.506074592950363,kindergarten,,,,False,0.0,False,,,,,osm
花园城三期幼儿园,,,,113.91686376005626,22.500568151119072,kindergarten,,,,False,0.0,False,,,,,osm
育才阳光幼儿园,,,,113.9070530542511,22.526643565346454,kindergarten,,,,False,0.0,False,,,,,osm
中津雍景湾幼儿园,,,,113.92576995456099,22.498219863020513,kindergarten,,,,False,0.0,False,,,,,osm
大冲都市花园幼儿园,,,,113.9475172696617,22.547503074409676,kindergarten,,,,False,0.0,False,,,,,osm
宝安区西乡海湾幼儿园,,,,113.8537848462425,22.5795733907621,kindergarten,,,,False,0.0,False,,,,,osm
新城幼儿园(集团)阳光文莛幼儿园,,,,113.8825025048865,22.550345423560437,kindergarten,,,,False,0.0,False,,,,,osm
新城幼儿园(集团)熙龙湾幼儿园,,,,113.88682572210911,22.548057763466336,kindergarten,,,,False,0.0,False,,,,,osm
深圳市龙华区民治第三幼教集团天曜幼儿园,,,,114.01356774340557,22.628083014692873,kindergarten,,,,False,0.0,False,,,,,osm
深圳市龙华区实验幼教集团玫瑰幼儿园,,,,114.01289692475157,22.627562085856557,kindergarten,,,,False,0.0,False,,,,,osm
锦城幼儿园,,,,114.00968847569341,22.63952902944177,kindergarten,,,,False,0.0,False,,,,,osm
未来小学附属里程幼儿园,,,,114.00361701878101,22.636797842880064,kindergarten,,,,False,0.0,False,,,,,osm
阳光花中海九号公馆幼儿园,,,,113.88974200542695,22.60483156014645,kindergarten,,,,False,0.0,False,,,,,osm
和樾府幼儿园,,,,113.89192280692555,22.600055643327323,kindergarten,,,,False,0.0,False,,,,,osm
都会四季幼儿园,,,,113.89479988332138,22.601372577370157,kindergarten,,,,False,0.0,False,,,,,osm
宝安机关第二幼儿园(集团)曦城幼儿园,,,,113.89824294133474,22.597526369231712,kindergarten,,,,False,0.0,False,,,,,osm
宝安区机关二幼尖岗山分园,,,,113.91248357693917,22.589023469000697,kindergarten,,,,False,0.0,False,,,,,osm
创业二村幼儿园,,,,113.91496865,22.588820949999995,kindergarten,,,,False,0.0,False,,,,,osm
创业一村幼儿园,,,,113.91035140000002,22.583061900000004,kindergarten,,,,False,0.0,False,,,,,osm
同乐华泰幼儿园,,,,113.9180903343322,22.563676455056527,kindergarten,,,,False,0.0,False,,,,,osm
远洋天著幼儿园,,,,113.95839132476496,22.586695357326384,kindergarten,,,,False,0.0,False,,,,,osm
松坪文理幼儿园,,,,113.95152119564479,22.561792090314167,kindergarten,,,,False,0.0,False,,,,,osm
深圳市龙华区第五幼儿园,,,,114.0142414925644,22.634787582776873,kindergarten,,,,False,0.0,False,,,,,osm
深圳市龙华区红山幼教集团尚龙苑幼儿园,,,,114.02227549606762,22.627937925440783,kindergarten,,,,False,0.0,False,,,,,osm
香缤山幼儿园,,,,113.87712673524203,22.599830076783125,kindergarten,,,,False,0.0,False,,,,,osm
龙都名园幼儿园,,,,113.95245830671152,22.57317268176966,kindergarten,,,,False,0.0,False,,,,,osm
新桃源幼儿园,,,,113.97615386896139,22.55865685460158,kindergarten,,,,False,0.0,False,,,,,osm
桃源卓雅幼儿园,,,,113.9760286701942,22.56066168309767,kindergarten,,,,False,0.0,False,,,,,osm
桃源实验幼儿园,,,,113.97377882474055,22.562625854089934,kindergarten,,,,False,0.0,False,,,,,osm
新桃源第一幼儿园,,,,113.97353917808584,22.56115614920497,kindergarten,,,,False,0.0,False,,,,,osm
龙珠俊峰丽舍幼儿园,,,,113.97736119665797,22.564092015930857,kindergarten,,,,False,0.0,False,,,,,osm
天地峰景幼儿园,,,,113.9800485319085,22.562008167178135,kindergarten,,,,False,0.0,False,,,,,osm
深圳大学实验幼儿园香瑞分园,,,,113.98637030884528,22.56302597392674,kindergarten,,,,False,0.0,False,,,,,osm
桃苑幼儿园,,,,113.97993354117611,22.559314424943093,kindergarten,,,,False,0.0,False,,,,,osm
首地幼儿园懿府第二分园,,,,113.98639474360925,22.554269013561175,kindergarten,,,,False,0.0,False,,,,,osm
首地幼儿园,,,,113.96296616275639,22.552348247354153,kindergarten,,,,False,0.0,False,,,,,osm
香山里幼儿园,,,,113.96885422188508,22.556081582839123,kindergarten,,,,False,0.0,False,,,,,osm
首地幼儿园,,,,113.96695700678767,22.553052425249493,kindergarten,,,,False,0.0,False,,,,,osm
九曜幼儿园,,,,114.03878404620383,22.532530469142465,kindergarten,,,,False,0.0,False,,,,,osm
曼京创新幼儿园,,,,113.93109502193559,22.578457445635287,kindergarten,,,,False,0.0,False,,,,,osm
双玺幼儿园,,,,113.9162700904367,22.483862471004905,kindergarten,,,,False,0.0,False,,,,,osm
南山区教苑幼儿园,,,,113.91351956672457,22.505570438005396,kindergarten,,,,False,0.0,False,,,,,osm
睿思幼儿园,,,,113.92396272064403,22.51041493588014,kindergarten,,,,False,0.0,False,,,,,osm
上沙实验幼儿园,,,,114.02409771353314,22.528591348771187,kindergarten,,,,False,0.0,False,,,,,osm
科发幼儿园,,,,114.00879993929746,22.543972180897097,kindergarten,,,,False,0.0,False,,,,,osm
深圳市第九幼儿园,,,,114.04500483030465,22.56132364632137,kindergarten,,,,False,0.0,False,,,,,osm
梅山苑幼儿园,,,,114.02520239979332,22.567496921343533,kindergarten,,,,False,0.0,False,,,,,osm
深圳市福田区水榭花都幼儿园,,,,114.03252581132814,22.54833729149117,kindergarten,,,,False,0.0,False,,,,,osm
西浦基础教育集团外国语幼儿园,,,,114.0423909570193,22.517676953822495,kindergarten,,,,False,0.0,False,,,,,osm
深圳市第八幼儿园,,,,114.04396524791717,22.518676978201796,kindergarten,,,,False,0.0,False,,,,,osm
深圳市第五幼儿园,,,,114.04624350496128,22.51593171139556,kindergarten,,,,False,0.0,False,,,,,osm
新洲花园幼儿园,,,,114.04399120354239,22.528750746832557,kindergarten,,,,False,0.0,False,,,,,osm
深圳市福田区福新幼儿园,,,,114.04699164330825,22.53203684326721,kindergarten,,,,False,0.0,False,,,,,osm
华庭思博幼儿园,,,,114.0462499,22.5356136,kindergarten,,,,False,0.0,False,,,,,osm
新洲中学附属幼儿园,,,,114.0368995859999,22.528625719953844,kindergarten,,,,False,0.0,False,,,,,osm
新沙小学附属幼儿园,,,,114.03625656713699,22.526320449182705,kindergarten,,,,False,0.0,False,,,,,osm
福田区第三幼儿园（众孚分园）,,,,114.04641870863998,22.52151284673948,kindergarten,,,,False,0.0,False,,,,,osm
景莲小学附属幼儿园,,,,114.03853590000001,22.560871833333334,kindergarten,,,,False,0.0,False,,,,,osm
深圳市福田区嘉鑫幼儿园,,,,114.04187905777252,22.573918710384426,kindergarten,,,,False,0.0,False,,,,,osm
弗瑞德四季山水幼儿园,,,,114.03940180000001,22.574320949999997,kindergarten,,,,False,0.0,False,,,,,osm
西海湾花园幼儿园,,,,113.92448487723662,22.516807635095685,kindergarten,,,,False,0.0,False,,,,,osm
知行世家幼儿园,,,,113.92642889999998,22.516542799999996,kindergarten,,,,False,0.0,False,,,,,osm
深圳市南山区麒麟第二幼儿园,,,,113.92318950384183,22.547273400271475,kindergarten,,,,False,0.0,False,,,,,osm
汇金幼儿园,,,,113.92208522482873,22.5509255653401,kindergarten,,,,False,0.0,False,,,,,osm
新锦安幼儿园,,,,113.89980020256486,22.55289966611807,kindergarten,,,,False,0.0,False,,,,,osm
前海帝梵国际幼儿园,,,,113.85787734689292,22.56171155342156,kindergarten,,,,False,0.0,False,,,,,osm
宝安区新蕾幼儿园,,,,113.85865418333049,22.562467751678096,kindergarten,,,,False,0.0,False,,,,,osm
绿海名居幼儿园,,,,113.85324416580464,22.565609644787354,kindergarten,,,,False,0.0,False,,,,,osm
西乡缤纷幼儿园,,,,113.85277532228773,22.568482449396154,kindergarten,,,,False,0.0,False,,,,,osm
